Numero de iteracoes: 9
Erro: 3.41691e-07
Tempo de Resolucao do Problema: 177.911 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
0	0.00284407	0.00334262	0.022966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.2	0.002943	0.00353094	0.0248633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.4	0.00304072	0.00371226	0.0268808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.6	0.0031383	0.00389354	0.0290574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.8	0.00323645	0.00407791	0.0314166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0.00333561	0.00426681	0.0339791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.2	0.00343602	0.00446086	0.0367665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.4	0.00353774	0.00466011	0.0398022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.6	0.00364067	0.00486403	0.0431114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.8	0.00374448	0.00507102	0.0467201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0.00384863	0.00527724	0.0506479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.2	0.00399733	0.00558387	0.0562467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.4	0.00415391	0.00591635	0.0625869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.6	0.00431797	0.00627135	0.0697674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.8	0.00448935	0.00664838	0.0779239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0.00466808	0.00704789	0.0872251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.2	0.00485428	0.00747058	0.0978812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.4	0.00504812	0.00791717	0.110158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.6	0.00524984	0.00838827	0.124397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.8	0.00545964	0.00888421	0.141048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	0.0056776	0.00940501	0.160718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.2	0.00590344	0.00995026	0.184248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.4	0.00613593	0.0105194	0.21287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.6	0.0063716	0.0111116	0.24869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.8	0.0066003	0.0117161	0.297336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	0.00678358	0.0121967	0.387162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
